org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:243 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:237 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:176 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:233 0.6666666666666666
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:278 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:264 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:119 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:118 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:117 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:122 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:121 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:120 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:147 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:148 0.5
org.apache.commons.math.optimization.univariate.BrentOptimizer:157 0.6324555320336759
org.apache.commons.math.ConvergingAlgorithmImpl:82 0.45226701686664544
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:283 0.5
org.apache.commons.math.optimization.univariate.BrentOptimizer:195 0.5669467095138409
org.apache.commons.math.optimization.univariate.BrentOptimizer:220 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:215 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:216 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:217 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:218 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:219 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:44 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:45 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:231 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:234 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:233 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:232 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:175 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:244 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:245 0.6324555320336759
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:113 0.7071067811865475
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:137 0.6324555320336759
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:138 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:154 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:155 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:296 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:297 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:294 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:295 0.5
org.apache.commons.math.optimization.univariate.BrentOptimizer:128 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:126 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:125 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:197 0.5669467095138409
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:152 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:153 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:222 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:102 0.6324555320336759
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:197 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:180 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:127 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:242 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:162 0.6666666666666666
org.apache.commons.math.optimization.univariate.BrentOptimizer:161 0.6666666666666666
org.apache.commons.math.optimization.univariate.BrentOptimizer:165 0.6666666666666666
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:262 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:263 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:242 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:241 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:163 0.5
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:162 0.5
org.apache.commons.math.optimization.univariate.BrentOptimizer:193 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:129 0.6324555320336759
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:143 0.6324555320336759
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:142 0.6324555320336759
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:274 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:211 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:178 0.6666666666666666
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:240 0.7071067811865475
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer:241 0.7071067811865475
org.apache.commons.math.optimization.univariate.BrentOptimizer:231 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:230 0.6324555320336759
org.apache.commons.math.optimization.univariate.BrentOptimizer:229 0.6324555320336759
