com.google.javascript.jscomp.PeepholeFoldConstants.tryFoldComparison(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; 500002.0,500001.010989011,500003.0,1500001.0,506830.0,500004.0,500002.0,500083.6559132791,500002.0,500176.0171849158,500003.82842712477,500004.4285714286,500248.89513912133,500002.0,506833.0,500002.0,1500001.0,500002.0,506832.0,500001.0004391101,500002.0,500002.0,500003.0,500002.0,500002.0,500001.0004391101,500002.0,500002.0,500002.0,500002.0,500004.0,500004.0,500002.0
com.google.javascript.jscomp.NodeUtil.isImmutableValue(Lcom/google/javascript/rhino/Node;)Z 500001.9979499195,500001.0002643405,500001.36363636365,500001.64285714284,506816.0,500003.9979502196,500002.0,500083.60145277175,500000.6153846154,500207.1897080292,500006.90882226,500004.0028708134,500229.27614855696,500001.9973653396,506824.0,500001.1818181818,500001.22222222225,500001.5882352941,500759.1111111111,500001.00043821207,500001.4200840252,500001.41965320124,500003.0,500001.3076923077,500001.99736880575,500001.0004391101,500001.2,500001.9986826698,500001.99934090074,500001.99824587046,500004.0,500001.96,500001.17647058825
com.google.javascript.jscomp.PeepholeFoldConstants.tryFoldBinaryOperator(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; 500001.9979499195,500001.0,500001.35294117645,500001.64285714284,506816.0,500003.9979502196,500002.0,500083.63171304046,500000.6,500184.7655235258,500004.53411884303,500004.4285714286,500248.89513912133,500001.9988290398,506829.0,500001.17647058825,500001.21428571426,500001.5882352941,501708.0,500001.00043821207,500001.4200840252,500001.41965320124,500002.0,500001.3,500001.99882972497,500001.0004391101,500001.17647058825,500001.99941451993,500001.99970717425,500001.9979541137,500004.0,500001.96,500001.17647058825
com.google.javascript.rhino.Node.checkTreeEquals(Lcom/google/javascript/rhino/Node;)Ljava/lang/String; 500001.333186899,500001.0,500001.5,500001.3333333333,500000.0,500002.5320644217,500001.0,500083.63776376453,500000.8,500226.8087036294,500008.4520585143,500003.4,500166.2513237466,500001.99912177987,506830.0,500001.25,500001.3333333333,500001.4166666667,502277.3333333333,500001.00019942166,500001.4082482905,500001.40815862577,500003.0,500001.4,500001.9991221653,500001.00029274006,500001.5,500001.9995608899,500001.99978039676,500001.9995608899,500003.0,500001.0,500001.00004999
com.google.javascript.rhino.Node.checkTreeEqualsImpl(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node$NodeMismatch; 500001.333186899,500001.0,500001.5,500001.3333333333,500000.0,500002.532942899,500001.0,500083.63776376453,500000.8,500226.8529081683,500008.45502385235,500003.4,500166.2513237466,500001.99912177987,506830.0,500001.25,500001.3333333333,500001.4166666667,502277.3333333333,500001.00019954104,500001.4082482905,500001.40815862577,500003.0,500001.4,500001.9991221653,500001.00029274006,500001.5,500001.9995608899,500001.99978039676,500001.9995608899,500003.0,500001.0,500001.00004999
com.google.javascript.jscomp.PeepholeFoldConstants.optimizeSubtree(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; 500001.9957534046,500001.0,500001.28571428574,500001.3333333333,506801.0,500003.99575402634,500002.0,500083.63171304046,500000.5,500184.7655235258,500004.53411884303,500004.4285714286,500248.89513912133,500001.9988290398,506829.0,500001.14285714284,500001.1666666667,500001.546875,501708.0,500001.000437254,500001.3202563076,500001.31997480826,500003.0,500001.25,500001.99882972497,500001.0004391101,500001.1538461539,500001.99941451993,500001.99970717425,500001.99758965743,500004.0,500001.81,500001.09375
com.google.javascript.jscomp.parsing.IRFactory.transformTokenType(I)I 500001.98228144675,500001.0,500001.28571428574,500001.3333333333,506709.0,500003.982284041,500002.0,500083.63171304046,500000.5,500247.9062091338,500009.69659022865,500004.4285714286,500248.89513912133,500001.9988290398,506829.0,500001.14285714284,500001.1666666667,500001.5120967742,501708.0,500001.0004314684,500001.3202563076,500001.31997480826,500003.0,500001.25,500001.99882972497,500001.0004391101,500001.1538461539,500001.99941451993,500001.99970717425,500001.99758965743,500004.0,500000.99,500001.02419354836
com.google.javascript.jscomp.NodeUtil.isLiteralValue(Lcom/google/javascript/rhino/Node;Z)Z 500001.96822375164,500001.0002643405,500001.0272727273,500001.0414746544,506613.0,500003.9682284041,500002.0,500083.63171304046,500000.0538116592,500187.5725860698,500004.9111454257,500004.4285714286,500248.89513912133,500001.9988290398,506829.0,500001.0136363636,500001.0138248848,500001.50681818184,501708.0,500001.0004255923,500001.1167748416,500001.11490453064,500001.0,500001.0269058296,500001.99882972497,500001.0004391101,500001.0136363636,500001.99941451993,500001.99970717425,500001.96920238435,500004.0,500000.0,500001.0136363636
com.google.javascript.jscomp.PeepholeOptimizationsPass.visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V 500001.9513838044,500001.0,500001.0253164557,500001.0271084337,506498.0,500003.9513909224,500002.0,500083.2556988907,500000.05,500190.52381511993,500005.27180144563,500004.04347826086,500247.76709667215,500001.9806791569,506767.0,500001.0126582279,500001.0128205128,500001.5044776119,500103.51515151514,500001.00041876046,500001.09463204467,500001.0923030604,500003.0,500001.025,500001.98086401855,500001.0004391101,500001.0127388535,500001.9903395785,500001.99514634506,500001.96707498404,500004.0,499999.55,500001.0089552239
com.google.javascript.jscomp.PeepholeOptimizationsPass.process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V 500001.95123737,500001.0,500001.01785714284,500001.02702702704,506497.0,500003.9512445095,500002.0,500081.6163755077,500000.0353982301,500190.52381511993,500005.27180144563,500001.0,500001.0,500001.9025175644,506500.0,500001.0089285714,500001.009009009,500001.50446428574,500020.5165165165,500001.000418702,500001.0944911183,500001.0921585091,500001.0,500001.01769911504,500001.9070481507,500001.0004391101,500001.0089285714,500001.9512587822,500001.9750206286,500001.95350460766,500004.0,499998.77,500001.0089285714
