com.google.javascript.jscomp.TypeInference.inferPropertyTypesToMatchConstraint(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)V 5000001.926060606,5000001.0,5000001.003636364,5000001.001821494,5006877.0,5000001.926070563,5000002.0,5000086.877820186,5000000.007259528,5000207.848415811,5000006.701888846,5000002.019230769,5000086.877820186,5000001.986264477,5007376.0,5000001.001818182,5000001.001821494,5000001.500909091,5000145.607843137,5000001.000125391,5000001.042640143,5000001.041033481,5000001.0,5000001.003629764,5000001.986358165,5000001.000134662,5000001.001818182,5000001.993132238,5000001.996554287,5000001.931151242,5000002.0,4999998.6,5000001.001818182
com.google.javascript.rhino.jstype.RecordType.isSubtype(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/jstype/RecordType;)Z 500003.9994612795,500003.0,500003.4,500003.25,507424.0,500003.999461352,500004.0,500089.15103017376,500002.6666666667,500184.2650826264,500005.6321480259,500004.07692307694,500089.1045875665,500003.998922704,507425.0,500003.2,500003.25,500003.6,501858.5,500003.0001345895,500003.4472135955,500003.4470931177,500003.0,500003.3333333333,500003.998923284,500003.000134662,500003.2,500003.999461352,500003.9997306034,500003.99946156953,500004.0,500001.93,500003.2
com.google.javascript.rhino.jstype.PrototypeObjectType.matchConstraint(Lcom/google/javascript/rhino/jstype/ObjectType;)V 500001.99905723904,500001.0,500001.25,500001.14285714284,507419.0,500001.999057366,500002.0,500087.1336171306,500000.44444444444,500191.4303563356,500005.01166760083,500001.0,500001.0,500001.99811473204,507420.0,500001.125,500001.14285714284,500001.5625,501060.85714285716,500001.0001345352,500001.3535533906,500001.3533866931,500001.0,500001.22222222225,500001.9981165075,500001.000134662,500001.125,500001.999057366,500001.9995284608,500001.999058127,500002.0,499999.98,500001.125
com.google.javascript.jscomp.parsing.JsDocInfoParser.parseFieldTypeList(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/rhino/Node; 500001.9977104377,500001.0,500001.1111111111,500001.0588235294,507409.0,500001.997710746,500002.0,500087.1626369142,500000.2105263158,500182.40794720803,500003.6591479485,500002.3333333333,500087.1626369142,500001.999461352,507425.0,500001.05555555556,500001.0588235294,500001.52777777775,503713.0,500001.0001343544,500001.2357022604,500001.23543227825,500001.0,500001.1052631579,500001.99946149706,500001.000134662,500001.05555555556,500001.999730676,500001.99986531987,500001.9977156678,500002.0,500000.0,500001.05555555556
com.google.javascript.jscomp.TypeCheck.checkNoTypeCheckSection(Lcom/google/javascript/rhino/Node;Z)V 500001.9969023569,500001.0,500001.0833333333,500001.04347826086,507403.0,500001.99690277403,500002.0,500087.04068804934,500000.16,500223.70008855354,500007.9543661938,500001.0,500001.0,500001.99380554806,507404.0,500001.0416666667,500001.04347826086,500001.5208333333,500322.8695652174,500001.0001342462,500001.2041241452,500001.20380774816,500001.0,500001.08,500001.99382467446,500001.000134662,500001.0416666667,500001.99690277403,500001.9984489851,500001.99691192264,500002.0,499999.87,500001.0416666667
com.google.javascript.jscomp.parsing.JsDocInfoParser.parse()Z 500001.99663299666,500001.003257329,500001.07692307694,500001.04,507401.0,500001.99663345004,500002.0,500087.1626369142,500000.14814814815,500235.4451151047,500008.7529501294,500002.3333333333,500087.1626369142,500001.999461352,507425.0,500001.03846153844,500001.04,500001.51923076925,503713.0,500001.00013421016,500001.19611613516,500001.19578569493,500001.0,500001.0740740741,500001.99946149706,500001.000134662,500001.03846153844,500001.999730676,500001.99986531987,500001.9966442953,500002.0,500000.0,500001.03846153844
com.google.javascript.rhino.jstype.JSTypeRegistry.createRecordTypeFromNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType; 500001.99663299666,500001.000202061,500001.07692307694,500001.04,507401.0,500001.99663345004,500002.0,500087.1626369142,500000.14814814815,500180.43589890975,500003.25810086436,500002.3333333333,500087.1626369142,500001.999461352,507425.0,500001.03846153844,500001.04,500001.51923076925,503713.0,500001.00013421016,500001.19611613516,500001.19578569493,500001.0,500001.0740740741,500001.99946149706,500001.000134662,500001.03846153844,500001.999730676,500001.99986531987,500001.9966442953,500002.0,500000.0,500001.03846153844
com.google.javascript.rhino.jstype.JSTypeRegistry.createFromTypeNodesInternal(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType; 500001.9964983165,500001.000202061,500001.0740740741,500001.03846153844,507400.0,500001.99649878807,500002.0,500087.1568337394,500000.14285714284,500224.90501432173,500008.04046411294,500002.25,500087.1568337394,500001.999192028,507424.0,500001.037037037,500001.03846153844,500001.51851851854,502475.3333333333,500001.0001341922,500001.19245008973,500001.1921128446,500001.0,500001.0714285714,500001.99919235427,500001.000134662,500001.037037037,500001.999596014,500001.9997979662,500001.9965105355,500002.0,499999.84,500001.037037037
com.google.javascript.rhino.jstype.UnionType.findPropertyType(Ljava/lang/String;)Lcom/google/javascript/rhino/jstype/JSType; 500001.9944781145,500001.0,500001.04761904763,500001.0243902439,507385.0,500001.9944788581,500002.0,500087.11039426224,500000.0930232558,500187.8668434823,500004.53976893116,500002.0833333333,500087.11039426224,500001.99703743606,507416.0,500001.0238095238,500001.0243902439,500001.5119047619,500675.0909090909,500001.0001339226,500001.15430334996,500001.1538767375,500001.0,500001.0465116279,500001.99704181793,500001.000134662,500001.0238095238,500001.998518718,500001.9992588101,500001.9945084383,500002.0,499999.69,500001.0238095238
com.google.javascript.rhino.jstype.PrototypeObjectType.isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z 500001.9935353535,500001.0,500001.0408163265,500001.0208333333,507378.0,500001.99353622406,500002.0,500087.1568337394,500000.08,500256.4232530973,500010.0047972604,500002.25,500087.1568337394,500001.999192028,507424.0,500001.02040816325,500001.0208333333,500001.51020408166,502475.3333333333,500001.0001337972,500001.14285714284,500001.1423946337,500001.0,500001.04,500001.99919235427,500001.000134662,500001.02040816325,500001.999596014,500001.9997979662,500001.99357687676,500002.0,499999.62,500001.02040816325
